YEAR,MONTH_NAME,BEGIN_HOUR,STATE,WFO,TOR_LENGTH,TOR_WIDTH,DURATION_MINUTES,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,HIGH_PROPERTY_DAMAGE
2023,July,17,VERMONT,BTV,11.85,20.0,22,0.0,ENE,43.7316,-73.3608,43.7824,-73.1341,0
2023,June,10,COLORADO,BOU,0.01,25.0,3,16.0,NNE,39.55,-104.31,39.55,-104.31,0
2023,June,12,COLORADO,PUB,2.04,10.0,3,23.0,WNW,37.72,-104.45,37.7407,-104.4233,0
2023,November,9,ARIZONA,FGZ,2.4,100.0,10,4.0,ENE,34.251,-111.272,34.251,-111.23,0
2023,June,14,TEXAS,AMA,10.3,150.0,14,8.0,NE,35.7,-100.23,35.65,-100.06,0
2023,August,21,MICHIGAN,DTX,4.88,200.0,5,2.0,SSE,42.0086,-83.3638,41.9775,-83.2784,1
2023,June,11,ILLINOIS,ILX,1.47,800.0,2,4.0,NNE,40.2107,-89.1755,40.2115,-89.1476,0
2023,June,18,OKLAHOMA,AMA,0.09,25.0,1,3.0,S,36.7131,-101.0738,36.7134,-101.0723,0
2023,August,18,MICHIGAN,DTX,3.04,430.0,12,2.0,WNW,42.828,-84.268,42.826,-84.208,1
2023,August,21,MICHIGAN,DTX,1.7,200.0,2,2.0,E,42.2968,-83.5003,42.2836,-83.4723,1
2023,June,11,ILLINOIS,ILX,12.71,800.0,9,2.0,SW,40.2115,-89.1476,40.2236,-88.9073,0
2023,August,21,MICHIGAN,DTX,2.57,200.0,3,1.0,SE,42.059,-83.238,42.0556,-83.1882,0
2023,August,21,MICHIGAN,DTX,3.01,200.0,3,2.0,W,42.1983,-83.5074,42.1856,-83.4511,0
2023,June,17,TEXAS,AMA,0.89,100.0,5,12.0,WSW,34.95,-101.38,34.94,-101.37,0
2023,August,20,MICHIGAN,DTX,1.32,150.0,2,4.0,WSW,42.6441,-84.1477,42.6464,-84.1219,0
2023,August,21,MICHIGAN,DTX,1.43,300.0,2,2.0,NE,42.0902,-83.2098,42.0806,-83.1851,0
2023,August,21,MICHIGAN,DTX,2.85,200.0,3,2.0,W,42.0661,-83.2927,42.059,-83.238,1
2023,June,17,TEXAS,AMA,1.26,50.0,2,3.0,S,36.076,-100.018,36.065,-100.0,0
2023,March,22,OHIO,IWX,0.82,150.0,2,1.0,W,41.2016,-84.6876,41.2129,-84.6855,0
2023,June,15,TEXAS,AMA,1.35,35.0,3,13.0,W,36.4595,-102.4438,36.4423,-102.4324,0
2023,June,16,TEXAS,AMA,17.35,200.0,33,9.0,S,36.1526,-100.9489,36.237,-100.6572,1
2023,June,15,OKLAHOMA,AMA,1.87,30.0,3,13.0,ESE,36.5312,-102.5502,36.5079,-102.533,0
2023,June,16,TEXAS,AMA,6.31,880.0,11,2.0,WNW,36.4135,-100.8302,36.3731,-100.7284,1
2023,June,15,OKLAHOMA,AMA,0.91,35.0,3,9.0,E,36.5721,-102.6201,36.5619,-102.6098,0
2023,June,18,TEXAS,AMA,0.24,10.0,1,1.0,SSE,35.1871,-101.8138,35.1845,-101.8111,0
2023,August,15,FLORIDA,MFL,0.76,50.0,3,2.0,ESE,26.1455,-81.7563,26.1415,-81.7677,1
2024,February,19,ILLINOIS,LOT,2.58,110.0,3,0.0,SSE,42.0572,-88.1184,42.0898,-88.0937,0
2024,February,19,ILLINOIS,LOT,2.45,160.0,3,1.0,S,42.0722,-88.1485,42.0994,-88.1177,0
2024,February,18,ILLINOIS,LOT,0.05,10.0,1,1.0,W,41.7168,-89.0537,41.7173,-89.0529,0
2024,February,19,ILLINOIS,LOT,1.16,125.0,2,1.0,WSW,41.8827,-88.3482,41.8866,-88.3262,0
2024,February,21,INDIANA,LOT,2.17,75.0,3,1.0,NNW,41.6349,-87.4305,41.6359,-87.3902,0
2024,February,18,ILLINOIS,LOT,2.8,175.0,3,3.0,W,41.7544,-88.602,41.7638,-88.5492,0
2024,February,19,ILLINOIS,LOT,8.13,125.0,10,2.0,N,41.7949,-88.4686,41.8543,-88.3324,0
2024,February,18,ILLINOIS,LOT,2.59,175.0,3,1.0,SSW,41.7507,-88.652,41.7544,-88.602,0
2024,February,19,ILLINOIS,LOT,3.83,300.0,6,2.0,NW,42.047,-88.1991,42.0855,-88.1453,0
2024,February,18,ILLINOIS,LOT,1.3,120.0,2,3.0,NNE,41.8034,-88.7514,41.7982,-88.7295,0
2024,February,15,CALIFORNIA,LOX,0.69,50.0,2,0.0,E,35.1206,-120.623,35.1203,-120.6108,0
2024,February,15,CALIFORNIA,LOX,4.87,50.0,6,1.0,NNE,35.2993,-120.8132,35.2838,-120.729,0
2024,April,14,KANSAS,ICT,0.99,150.0,3,2.0,W,37.5304,-95.8562,37.5341,-95.839,0
2024,April,15,KANSAS,ICT,1.28,60.0,3,4.0,E,37.6281,-95.6515,37.6322,-95.6294,0
2024,April,14,KANSAS,ICT,0.91,40.0,6,5.0,NE,37.7262,-95.8364,37.734,-95.823,0
2024,June,17,ILLINOIS,ILX,2.28,30.0,8,1.0,SSE,40.45,-87.57,40.4456,-87.5271,0
2024,April,14,KANSAS,ICT,3.19,150.0,5,7.0,NNE,37.4598,-96.0134,37.483,-95.963,0
2024,April,11,ALABAMA,MOB,0.19,25.0,1,3.0,N,30.9186,-88.2743,30.92,-88.277,0
2024,February,19,ILLINOIS,LOT,0.11,40.0,1,1.0,ENE,42.262,-87.9874,42.2619,-87.9853,0
2024,January,17,FLORIDA,MFL,1.56,100.0,3,1.0,N,26.1076,-80.1297,26.1199,-80.1086,1
2024,March,15,CALIFORNIA,HNX,0.42,10.0,5,2.0,SSE,37.0233,-120.0594,37.0243,-120.0519,0
2024,July,17,VIRGINIA,RNK,9.3,75.0,18,0.0,SE,36.8261,-79.1162,36.8119,-78.9443,0
2024,April,5,LOUISIANA,LCH,0.13,100.0,1,2.0,SSE,30.2067,-93.2188,30.2067,-93.2166,0
2024,January,16,FLORIDA,TBW,0.58,75.0,2,4.0,WSW,28.1061,-82.6458,28.109,-82.6369,1
2024,April,5,LOUISIANA,LCH,3.11,150.0,3,5.0,W,29.9906,-93.2479,30.0186,-93.2071,1
2024,April,6,LOUISIANA,LCH,1.24,200.0,2,2.0,SW,30.6552,-92.0735,30.6637,-92.0552,0
2024,April,6,LOUISIANA,LCH,0.05,150.0,1,4.0,N,30.6033,-91.9579,30.6036,-91.9571,0
2024,April,5,LOUISIANA,LCH,1.05,150.0,4,3.0,SSW,30.1822,-93.2148,30.1848,-93.1974,1
2024,January,5,ALABAMA,TAE,1.2,225.0,2,1.0,ENE,31.135,-85.3554,31.1485,-85.3427,1
2024,February,17,WISCONSIN,MKX,6.11,500.0,10,3.0,ESE,42.8471,-89.1193,42.8895,-89.0133,0
2024,May,19,MARYLAND,LWX,3.11,75.0,9,2.0,SE,39.6647,-79.3547,39.637,-79.3086,1
2024,April,5,LOUISIANA,LCH,3.08,100.0,4,4.0,SSE,30.0166,-93.2505,30.0447,-93.2105,0
2024,April,5,LOUISIANA,LCH,6.62,100.0,7,3.0,S,30.1939,-92.9268,30.2192,-92.8199,1
2024,January,13,GEORGIA,CHS,4.78,200.0,7,1.0,ESE,32.1399,-81.9121,32.0787,-81.9503,1
2024,March,10,OREGON,PDT,0.15,3.0,60,1.0,SW,45.87,-118.42,45.871,-118.4173,0
2024,February,16,ILLINOIS,DVN,6.38,100.0,8,6.0,WSW,41.1038,-89.3062,41.15,-89.2,0
2024,February,13,FLORIDA,KEY,4.62,120.0,9,2.0,WSW,24.655,-81.476,24.704,-81.426,0
2024,May,5,IOWA,DVN,8.48,100.0,10,6.0,WSW,41.43,-91.94,41.512,-91.818,0
2024,May,4,IOWA,DVN,7.17,70.0,8,3.0,W,41.33,-92.38,41.41,-92.28,0
2024,May,7,IOWA,DVN,0.85,10.0,1,2.0,ENE,41.5756,-90.3944,41.5794,-90.3759,0
2024,May,6,IOWA,DVN,0.12,10.0,1,6.0,WNW,41.608,-90.882,41.609,-90.88,0
2024,May,6,IOWA,DVN,14.98,50.0,14,4.0,NNE,41.7,-91.05,41.89,-90.92,0
2024,February,17,ILLINOIS,DVN,2.83,425.0,8,3.0,SE,41.39,-89.98,41.4207,-89.9431,0
2024,May,5,IOWA,DVN,4.06,75.0,5,3.0,S,41.43,-91.43,41.466,-91.368,0
2024,May,19,NORTH CAROLINA,ILM,2.35,40.0,6,1.0,SSW,34.459,-78.656,34.4699,-78.617,0
2024,May,16,NORTH CAROLINA,ILM,0.13,30.0,1,1.0,SW,34.6871,-79.2624,34.6889,-79.2621,0
2024,May,18,NORTH CAROLINA,ILM,2.2,40.0,6,6.0,E,34.4097,-78.8018,34.425,-78.768,0
2024,May,17,NORTH CAROLINA,ILM,5.16,40.0,14,0.0,W,34.7298,-79.1544,34.7941,-79.1082,0
2024,May,17,NORTH CAROLINA,ILM,0.23,150.0,1,0.0,ENE,34.7536,-79.1632,34.7559,-79.1603,0
2024,May,5,IOWA,DVN,5.14,150.0,5,2.0,SSE,41.45,-91.59,41.493,-91.509,0
2024,May,5,IOWA,DVN,11.49,150.0,18,1.0,SW,41.493,-91.509,41.621,-91.367,0
2024,May,6,IOWA,DVN,0.12,50.0,1,1.0,SE,41.795,-91.491,41.796,-91.489,0
2024,May,16,MISSOURI,DVN,0.26,20.0,1,5.0,ENE,40.604,-91.954,40.602,-91.951,0
2024,May,7,IOWA,DVN,0.3,10.0,1,1.0,SE,41.8572,-90.3578,41.8577,-90.3521,0
2024,March,3,FLORIDA,KEY,0.26,20.0,1,1.0,WSW,24.6756,-81.3952,24.6742,-81.3914,0
2024,March,12,OKLAHOMA,TSA,2.7,350.0,3,2.0,W,35.4302,-95.8635,35.451,-95.8237,0
2024,May,17,ILLINOIS,LSX,2.94,285.0,3,3.0,S,38.551,-89.752,38.53,-89.7051,0
2024,May,20,MISSOURI,LSX,4.08,100.0,3,1.0,ENE,37.585,-90.635,37.593,-90.564,0
2024,March,1,ALABAMA,TAE,4.35,1020.0,8,1.0,NNW,31.4718,-85.5663,31.4914,-85.4961,1
2024,March,10,FLORIDA,TAE,2.75,355.0,3,2.0,NNW,30.611,-84.0518,30.624,-84.008,0
2024,March,10,FLORIDA,TAE,0.67,355.0,6,3.0,SW,30.624,-84.008,30.6274,-83.9974,0
2024,May,20,MISSOURI,LSX,4.27,334.0,4,2.0,WNW,37.545,-90.361,37.569,-90.289,0
2024,March,17,OHIO,ILN,8.36,450.0,10,4.0,WNW,40.57,-84.815,40.5555,-84.6418,1
2024,March,12,MISSISSIPPI,LIX,0.6,75.0,2,1.0,W,30.2,-89.54,30.2,-89.53,0
2024,May,16,MISSOURI,LSX,5.34,172.0,9,1.0,WNW,38.485,-90.3757,38.4642,-90.2811,0
2024,May,3,MISSOURI,LSX,2.23,50.0,1,3.0,NW,38.665,-90.812,38.676,-90.773,0
2024,March,18,OHIO,ILN,9.86,1050.0,16,2.0,WNW,40.566,-84.456,40.5675,-84.2681,1
2024,April,1,TEXAS,HGX,1.68,300.0,2,1.0,ESE,29.7716,-95.7524,29.7728,-95.7244,1
2024,March,16,TEXAS,OUN,0.5,30.0,0,7.0,SSE,33.854,-99.211,33.854,-99.211,0
2024,May,18,MISSOURI,LSX,5.81,50.0,7,5.0,SW,37.34,-90.549,37.353,-90.448,0
2024,March,4,MISSISSIPPI,JAN,0.64,75.0,1,3.0,NNW,33.607,-88.3313,33.6121,-88.3221,0
2024,May,17,MISSOURI,LSX,1.17,50.0,1,8.0,E,37.324,-90.772,37.328,-90.751,0
2024,May,17,MISSOURI,LSX,11.25,167.0,12,3.0,SSW,37.328,-90.751,37.34,-90.549,0
2024,May,17,MISSOURI,LSX,4.47,279.0,4,1.0,N,37.2468,-91.0312,37.2738,-90.9587,0
2024,May,18,MISSOURI,LSX,1.08,250.0,1,0.0,ESE,37.427,-90.1639,37.4246,-90.1447,0
2024,January,12,GEORGIA,JAX,4.17,400.0,5,1.0,W,31.52,-82.66,31.5582,-82.6053,0
2024,May,16,ILLINOIS,LSX,3.47,25.0,5,2.0,WSW,38.4642,-90.2811,38.4585,-90.2177,0
2024,March,12,INDIANA,LMK,2.23,200.0,4,0.0,NNW,38.7359,-85.4744,38.7295,-85.4339,0
2024,March,18,INDIANA,IND,17.14,700.0,30,0.0,ESE,40.1785,-85.1251,40.1622,-84.807,1
2024,May,2,MISSOURI,LSX,0.72,75.0,1,3.0,NNW,38.105,-91.195,38.109,-91.183,0
2024,March,3,TENNESSEE,HUN,0.31,20.0,1,1.0,SE,35.1225,-86.1935,35.1228,-86.1881,0
2024,March,18,INDIANA,IND,4.47,175.0,6,3.0,W,40.203,-85.3173,40.1848,-85.2371,1
2024,March,13,KENTUCKY,LMK,5.78,500.0,6,4.0,W,38.7295,-85.4339,38.7231,-85.327,0
2024,March,19,OHIO,ILN,15.6,600.0,24,1.0,W,40.3718,-83.5251,40.29,-83.249,1
2024,March,19,OHIO,ILN,3.88,400.0,4,2.0,NW,40.29,-83.249,40.2827,-83.176,0
2024,March,13,INDIANA,ILN,2.59,500.0,4,0.0,WNW,38.7004,-85.2018,38.6927,-85.1549,1
2024,March,20,OHIO,ILN,16.79,600.0,21,1.0,N,40.2599,-83.0678,40.211,-82.756,1
2024,March,20,OHIO,ILN,18.59,500.0,28,4.0,WSW,40.211,-82.756,40.1575,-82.4108,1
2024,May,19,MISSOURI,LSX,0.49,30.0,1,9.0,ESE,37.303,-90.761,37.306,-90.753,0
2024,May,19,MISSOURI,LSX,1.53,30.0,1,4.0,SW,37.355,-90.549,37.36,-90.522,0
2024,March,13,KENTUCKY,ILN,0.44,150.0,2,2.0,ENE,38.6927,-85.1549,38.6906,-85.1418,0
2024,March,20,MISSISSIPPI,JAN,8.31,880.0,12,4.0,NW,32.3757,-90.3705,32.431,-90.244,0
2024,March,20,MISSISSIPPI,JAN,0.53,800.0,1,1.0,W,32.431,-90.244,32.434,-90.2357,0
2024,March,13,KENTUCKY,ILN,5.51,500.0,7,4.0,WNW,38.7238,-85.3275,38.7075,-85.2274,0
2024,May,10,MISSOURI,LSX,2.24,75.0,4,3.0,SE,38.137,-91.477,38.136,-91.437,0
2024,May,19,MISSOURI,LSX,0.59,75.0,1,2.0,N,37.347,-90.669,37.349,-90.659,0
2024,May,19,MISSOURI,LSX,1.67,150.0,3,2.0,WNW,37.333,-90.59,37.342,-90.562,0
2024,May,20,MISSOURI,LSX,6.64,75.0,4,0.0,W,37.6,-90.535,37.588,-90.415,0
2024,March,18,OHIO,CLE,5.79,250.0,7,1.0,ENE,40.977,-82.8358,40.9692,-82.7252,1
2024,March,19,OHIO,CLE,4.5,250.0,12,2.0,S,40.9692,-82.7252,40.963,-82.6394,1
2024,March,9,KENTUCKY,LMK,0.46,20.0,1,1.0,E,37.9278,-86.3549,37.9246,-86.3476,0
2024,March,18,OHIO,CLE,3.34,100.0,4,4.0,S,40.8763,-83.8087,40.8822,-83.7453,0
2024,March,18,OHIO,CLE,0.06,50.0,1,4.0,S,41.0276,-83.4217,41.0276,-83.4205,0
2024,March,18,ILLINOIS,PAH,0.5,150.0,1,2.0,NNW,38.3445,-88.9175,38.3516,-88.9155,1
2024,March,4,MISSISSIPPI,JAN,2.05,200.0,5,3.0,NE,33.7102,-88.293,33.7096,-88.2581,0
2024,March,8,TEXAS,SJT,0.02,10.0,2,3.0,SW,31.1734,-99.2324,31.1737,-99.2323,0
2024,May,16,MISSOURI,LSX,0.21,100.0,1,1.0,NW,38.477,-90.439,38.479,-90.436,0
2024,May,19,KANSAS,DDC,0.01,10.0,0,20.0,NNW,38.26,-101.28,38.26,-101.28,0
2024,March,18,OHIO,CLE,1.23,50.0,2,2.0,SW,41.0276,-83.4205,41.0263,-83.397,0
2024,March,14,MISSOURI,SGF,0.96,50.0,1,1.0,NNW,37.029,-93.174,37.042,-93.17,0
2024,March,19,ILLINOIS,PAH,2.8,75.0,4,3.0,N,38.408,-88.282,38.416,-88.232,1
2024,January,5,FLORIDA,TAE,12.89,600.0,12,1.0,N,30.2403,-85.6419,30.3861,-85.5071,1
2024,August,18,FLORIDA,JAX,0.18,20.0,1,1.0,E,29.9999,-82.5064,30.0011,-82.509,0
2024,January,6,FLORIDA,TAE,1.16,450.0,8,1.0,SSW,30.5135,-85.3949,30.528,-85.385,0
2024,August,18,FLORIDA,JAX,1.38,20.0,1,0.0,N,30.05,-82.6,30.06,-82.62,0
2024,January,15,LOUISIANA,LIX,0.88,200.0,1,1.0,W,29.85,-90.99,29.8611,-90.9829,1
2024,May,17,ILLINOIS,LSX,7.56,500.0,7,0.0,W,38.53,-89.7051,38.4951,-89.5733,0
2024,May,18,ILLINOIS,LSX,0.86,25.0,2,1.0,W,38.681,-89.139,38.683,-89.124,0
2024,January,6,FLORIDA,TAE,3.08,450.0,3,4.0,WSW,30.528,-85.385,30.567,-85.36,0
2024,May,18,ILLINOIS,LSX,1.12,325.0,2,1.0,WNW,38.7288,-88.7881,38.7318,-88.768,0
2024,January,6,FLORIDA,TAE,5.55,450.0,5,2.0,SE,30.567,-85.36,30.6365,-85.3131,0
2024,January,6,FLORIDA,TAE,16.33,600.0,18,4.0,WNW,30.71,-85.2276,30.9152,-85.0912,1
2024,May,18,KANSAS,DDC,0.1,1.0,0,1.0,S,37.09,-98.4,37.09,-98.4,0
2024,January,12,NORTH CAROLINA,GSP,7.52,250.0,7,3.0,W,35.657,-81.157,35.739,-81.069,1
2024,January,12,NORTH CAROLINA,GSP,1.5,250.0,2,3.0,WNW,35.739,-81.069,35.757,-81.054,0
2024,August,13,NEW YORK,BTV,0.13,20.0,1,2.0,ENE,44.2754,-75.5144,44.2771,-75.5133,0
2024,January,4,FLORIDA,TAE,10.93,220.0,10,2.0,SSW,30.346,-86.2317,30.4761,-86.1273,1
2024,February,18,ILLINOIS,LOT,7.89,125.0,16,2.0,SE,41.8799,-88.5694,41.9395,-88.4386,0
2024,March,16,WASHINGTON,OTX,0.01,25.0,10,2.0,NNE,47.6507,-118.2383,47.6506,-118.2383,0
2024,March,18,OHIO,ILN,9.19,1000.0,14,1.0,W,40.5193,-84.1664,40.497,-83.994,1
2024,March,19,OHIO,ILN,4.16,250.0,8,1.0,N,40.146,-84.431,40.1392,-84.3528,1
2024,March,19,OHIO,ILN,20.04,250.0,32,3.0,WSW,40.16,-84.81,40.146,-84.431,1
2024,March,18,OHIO,ILN,6.09,1050.0,8,0.0,N,40.55,-84.57,40.566,-84.456,1
2024,March,18,OHIO,ILN,22.14,1000.0,33,4.0,W,40.497,-83.994,40.3905,-83.5969,1
2024,January,14,SOUTH CAROLINA,CAE,2.14,500.0,2,2.0,SSW,33.2729,-81.0435,33.3027,-81.0331,1
2024,January,10,FLORIDA,TAE,0.96,50.0,2,2.0,ENE,30.3879,-84.5895,30.397,-84.5773,0
2024,April,4,INDIANA,PAH,9.28,250.0,10,3.0,NNE,38.069,-87.966,38.0631,-87.7956,1
2024,April,4,INDIANA,PAH,11.56,250.0,11,3.0,S,38.0941,-87.9229,38.0556,-87.716,1
2024,March,17,TEXAS,FWD,0.2,15.0,1,1.0,SE,33.19,-96.81,33.19,-96.8,0
2024,January,5,FLORIDA,TAE,5.2,550.0,6,0.0,SW,30.1384,-85.7526,30.1918,-85.6912,1
2024,January,8,ALABAMA,TAE,20.94,1000.0,19,2.0,SSW,30.998,-85.403,31.1789,-85.1191,1
2024,March,14,ARIZONA,PSR,0.32,40.0,8,1.0,ENE,32.79,-111.7014,32.7911,-111.6997,0
2024,March,3,ILLINOIS,ILX,0.11,125.0,1,1.0,NW,40.6867,-90.4448,40.6871,-90.4427,0
2024,March,22,OKLAHOMA,SHV,0.47,200.0,1,6.0,N,34.1096,-94.7424,34.1162,-94.7401,0
2024,July,17,NEBRASKA,LBF,0.01,10.0,0,12.0,S,41.26,-100.2,41.26,-100.2,0
2024,April,4,ILLINOIS,PAH,1.96,75.0,2,3.0,S,37.7915,-88.1777,37.7892,-88.142,0
2024,July,17,NEBRASKA,LBF,0.01,10.0,0,1.0,W,41.403,-99.675,41.403,-99.675,0
2024,January,9,GEORGIA,TAE,4.55,800.0,5,1.0,W,31.3785,-84.7285,31.435,-84.689,1
2024,January,4,FLORIDA,TAE,5.42,160.0,7,4.0,SSE,30.5872,-86.0243,30.663,-86.001,0
2024,March,2,MISSISSIPPI,MEG,0.85,150.0,2,1.0,WSW,34.4954,-89.017,34.489,-89.0042,1
2024,January,9,GEORGIA,TAE,17.18,800.0,16,2.0,E,31.435,-84.689,31.6052,-84.4764,0
2024,January,5,FLORIDA,TAE,0.96,100.0,5,4.0,E,30.7121,-85.8679,30.7223,-85.8569,0
2024,March,16,TEXAS,FWD,0.25,50.0,3,1.0,E,32.25,-96.86,32.25,-96.86,0
2024,January,5,FLORIDA,TAE,0.23,50.0,1,1.0,SSE,30.1322,-85.7452,30.1353,-85.744,0
2024,January,7,FLORIDA,TAE,13.82,1000.0,13,5.0,WNW,30.8676,-85.5799,30.998,-85.403,1
2024,January,7,FLORIDA,TAE,0.35,200.0,1,0.0,WNW,30.7333,-86.1565,30.7375,-86.1533,0
2024,January,7,FLORIDA,TAE,0.89,50.0,1,3.0,ENE,30.65,-85.45,30.6537,-85.4357,0
2024,January,8,FLORIDA,TAE,0.88,150.0,2,1.0,NE,30.1417,-85.5907,30.1449,-85.5765,0
2024,February,5,OHIO,ILN,2.92,300.0,4,2.0,N,40.0221,-82.8191,40.0402,-82.7684,1
2024,February,5,OHIO,ILN,1.31,75.0,2,2.0,NW,39.8495,-82.8004,39.852,-82.7758,0
2024,February,5,OHIO,ILN,11.12,300.0,10,3.0,WSW,40.0402,-82.7684,40.0617,-82.5592,1
2024,February,5,KENTUCKY,LMK,1.0,75.0,2,1.0,NW,38.5553,-85.0889,38.5585,-85.0713,0
2024,April,19,IOWA,DMX,1.43,30.0,3,1.0,S,41.336,-93.8998,41.3454,-93.8751,0
2024,April,19,IOWA,DMX,10.2,100.0,17,2.0,ESE,40.7828,-94.2923,40.8795,-94.1448,1
2024,April,8,IOWA,DMX,0.87,30.0,1,0.0,SE,41.4275,-94.767,41.4393,-94.7729,0
2024,April,17,OKLAHOMA,OUN,2.7,100.0,5,2.0,SW,34.168,-98.61,34.19,-98.571,0
2024,April,9,OKLAHOMA,OUN,0.7,50.0,1,5.0,ENE,35.703,-99.527,35.711,-99.52,0
2024,April,9,OKLAHOMA,OUN,0.1,10.0,0,6.0,NW,35.6914,-99.4556,35.6914,-99.4556,0
2024,April,16,INDIANA,ILN,3.42,200.0,5,1.0,E,39.8503,-84.869,39.8753,-84.8134,1
2024,April,3,OKLAHOMA,OUN,2.4,40.0,3,5.0,NNW,35.333,-97.141,35.364,-97.125,0
2024,April,12,OKLAHOMA,OUN,0.8,100.0,1,0.0,N,36.56,-97.99,36.569,-97.981,0
2024,April,14,OKLAHOMA,OUN,5.2,30.0,7,2.0,WNW,36.172,-97.129,36.237,-97.082,0
2024,April,18,OKLAHOMA,OUN,0.3,20.0,0,4.0,SSE,34.5365,-98.1831,34.5365,-98.1831,0
2024,April,4,OKLAHOMA,OUN,2.4,50.0,3,3.0,WNW,35.356,-96.969,35.377,-96.936,0
2024,April,4,OKLAHOMA,OUN,1.6,70.0,2,10.0,ENE,35.447,-96.675,35.463,-96.656,0
2024,February,0,MICHIGAN,GRR,5.79,300.0,11,3.0,NNW,42.31,-84.98,42.33,-84.87,1
2024,April,14,IOWA,DMX,1.66,75.0,4,4.0,ESE,42.614,-94.5218,42.6378,-94.5263,0
2024,April,14,IOWA,DMX,0.64,40.0,2,1.0,S,42.8098,-94.5189,42.819,-94.5194,0
2024,May,20,VIRGINIA,LWX,4.75,100.0,8,3.0,NW,38.5593,-78.0636,38.5807,-77.98,1
2024,April,8,IOWA,DMX,2.41,50.0,3,1.0,NNE,41.0646,-94.8234,41.0995,-94.8231,0
2024,April,3,OKLAHOMA,OUN,0.54,30.0,1,2.0,ESE,35.306,-97.177,35.312,-97.171,0
2024,April,10,WEST VIRGINIA,RLX,5.14,200.0,4,3.0,WNW,38.2353,-81.6569,38.2362,-81.566,0
2024,April,22,OKLAHOMA,OUN,5.9,250.0,11,4.0,E,34.389,-96.973,34.448,-96.907,1
2024,April,14,IOWA,DMX,1.44,75.0,3,3.0,S,42.7725,-94.5167,42.7932,-94.5197,0
2024,April,17,IOWA,DMX,2.51,50.0,5,3.0,W,41.8692,-95.3294,41.9056,-95.3294,0
2024,April,17,IOWA,DMX,8.91,200.0,15,1.0,ESE,41.8639,-95.2589,41.9922,-95.243,0
2024,April,13,OKLAHOMA,OUN,2.6,30.0,5,3.0,SE,36.861,-97.141,36.884,-97.104,0
2024,April,13,OKLAHOMA,OUN,1.0,75.0,2,4.0,NNE,36.935,-97.033,36.942,-97.017,0
2024,February,18,ARKANSAS,LZK,2.51,500.0,4,0.0,SE,34.5247,-92.3942,34.5382,-92.3532,0
2024,April,20,IOWA,DMX,1.66,50.0,3,2.0,E,41.5836,-92.9765,41.6033,-92.958,0
2024,April,4,OKLAHOMA,OUN,0.2,30.0,0,3.0,NNE,35.528,-96.677,35.528,-96.677,0
2024,February,14,KANSAS,DDC,0.1,25.0,5,2.0,SSW,37.8502,-100.6815,37.8502,-100.6815,0
2024,April,20,OKLAHOMA,OUN,4.65,150.0,6,3.0,NNE,34.282,-96.731,34.348,-96.747,0
2024,April,21,OKLAHOMA,OUN,1.5,30.0,2,6.0,SE,34.804,-96.519,34.825,-96.515,0
2024,April,21,OKLAHOMA,OUN,0.5,30.0,1,4.0,NE,34.212,-97.1,34.219,-97.097,0
2024,April,21,OKLAHOMA,OUN,8.4,500.0,17,4.0,W,34.621,-96.915,34.711,-96.833,1
2024,April,22,OKLAHOMA,OUN,3.5,100.0,6,2.0,SE,34.383,-97.032,34.427,-97.004,0
2024,April,18,IOWA,DMX,11.68,300.0,20,4.0,SSE,40.6157,-94.3071,40.7438,-94.1615,0
2024,April,19,IOWA,DMX,2.28,50.0,4,8.0,NNW,41.4856,-93.8424,41.5102,-93.813,0
2024,April,19,IOWA,DMX,1.37,50.0,2,5.0,E,41.5102,-93.813,41.5232,-93.793,0
2024,February,16,ILLINOIS,ILX,3.65,100.0,4,3.0,S,41.07,-89.36,41.1038,-89.3062,0
2024,April,21,OKLAHOMA,OUN,0.28,50.0,1,4.0,SW,34.593,-96.904,34.597,-96.903,0
2024,April,20,OKLAHOMA,OUN,11.3,400.0,14,5.0,SW,34.11,-97.199,34.265,-97.142,1
2024,April,22,OKLAHOMA,OUN,14.3,900.0,20,9.0,SSW,34.071,-97.041,34.266,-96.967,1
2024,April,4,OKLAHOMA,OUN,2.5,400.0,3,3.0,SE,35.463,-96.656,35.487,-96.624,0
2024,February,13,FLORIDA,TAE,0.18,50.0,1,2.0,WSW,30.4776,-83.9058,30.4799,-83.9072,0
2024,April,18,IOWA,DMX,9.07,250.0,17,5.0,ENE,40.73,-94.1375,40.834,-94.0317,1
2024,April,21,OKLAHOMA,OUN,2.15,200.0,14,2.0,SSE,34.274,-98.75,34.25,-98.729,0
2024,February,15,GEORGIA,TAE,7.27,200.0,13,2.0,NNE,30.7707,-83.2008,30.874,-83.224,1
2024,April,4,TEXAS,LCH,2.7,300.0,4,1.0,SW,29.8863,-93.9423,29.8933,-93.8979,1
2024,April,5,LOUISIANA,LCH,0.83,100.0,1,2.0,SW,30.1026,-93.0903,30.1111,-93.0804,0
2024,April,15,OKLAHOMA,OUN,6.75,150.0,10,6.0,W,35.611,-98.229,35.67,-98.136,1
2024,February,16,FLORIDA,JAX,0.98,100.0,5,2.0,NNW,29.9881,-82.0338,30.0019,-82.0298,0
2024,April,14,IOWA,DMX,0.48,70.0,2,7.0,SSW,42.5577,-93.5764,42.5644,-93.5789,0
